TextId,CISI,Region,Site,Type,Complete,Direction,RawText,ReadingTokens,ReviewKind,Candidate,RoleHypothesis,StartPos,EndPos,LeftContext,RightContext,Score,SecondaryScore,FormulaRisk,Priority,ReviewQuestion
66.1,C-69,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+390-844-060-575-717+,717-575-060-844-390,TitleMarker,390,CLOSING_FORMULA_MARKER,5,5,575 060 844,,0.8064,,,A,Test marker role against artifact type and neighboring slot fillers.
7.1,Ad-2,Lower Indus,Allahdino,SEAL:S,Y,R/L,+368-390-125-033+,033-125-390-368,TitleMarker,390,CLOSING_FORMULA_MARKER,3,3,033 125,368,0.8064,,,A,Test marker role against artifact type and neighboring slot fillers.
90.1,C-2,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-390-590+,590-390-740,TitleMarker,390,CLOSING_FORMULA_MARKER,2,2,590,740,0.8064,,,A,Test marker role against artifact type and neighboring slot fillers.
11.1,Ad-6,Lower Indus,Allahdino,SEAL:S,Y,R/L,+072-170-740-840-013+,013-840-740-170-072,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,3,3,013 840,170 072,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
23.1,Blk-6,Lower Indus,Bala-kot,BNGL,Y,R/L,+740-798+,798-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,798,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
27.1,B-1,Eastern Headwaters,Banawali,SEAL:S,Y,R/L,+090-740-220-002-368-550-821+,821-550-368-002-220-740-090,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,6,6,368 002 220,090,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
29.1,B-4,Eastern Headwaters,Banawali,SEAL:S,Y,R/L,+740-797+,797-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,797,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
32.1,B-8,Eastern Headwaters,Banawali,SEAL:S,Y,R/L,+740-061+,061-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,061,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
39.1,B-19,Eastern Headwaters,Banawali,SEAL:S,Y,R/L,+740-803+,803-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,803,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
5.1,-,Lower Indus,Allahdino,TAG,Y,R/L,+740-235+,235-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,235,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
54.1,Ch-2,Eastern Headwaters,Chandigarh,POT:T:g,Y,R/L,+740-050-705+,705-050-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,3,3,705 050,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
57.1,C-87,Lower Indus,Chanhu-daro,TAG:P,Y,R/L,+740-405+,405-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,405,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
58.1,C-72,Lower Indus,Chanhu-daro,SEAL:S,Y,L/R,+740-386+,386-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,2,2,386,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
6.1,Ad-1,Lower Indus,Allahdino,SEAL:S,Y,R/L,+740-390-590+,590-390-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,3,3,590 390,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
65.1,C-59,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-482-235+,235-482-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,3,3,235 482,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
67.1,C-75,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-531-060-692+,692-060-531-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,4,4,692 060 531,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
68.1,C-55,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-067-741-647-892+,892-647-741-067-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,5,5,647 741 067,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
8.1,Ad-3,Lower Indus,Allahdino,SEAL:S,Y,R/L,+740-904-033-705-235+,235-705-033-904-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,5,5,705 033 904,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
9.1,Ad-4,Lower Indus,Allahdino,SEAL:S,Y,R/L,+740-017-495-235-741-066+,066-741-235-495-017-740,TitleMarker,740,TERMINAL_TITLE_OR_SUFFIX,6,6,235 495 017,,0.8034,,,A,"Test whether this terminal marker is title, suffix, object class, number/unit, or closing formula."
176.1,H-1085,Inter-Riverine,Harappa,POT:T:s,Y,R/L,+235-033+,033-235,TitleMarker,235,LEADING_FORMULA_MARKER,2,2,033,,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
402.2,H-2015,Inter-Riverine,Harappa,TAB:B,Y,L/R,+520-033-705-235-832-002-817+,817-002-832-235-705-033-520,TitleMarker,235,LEADING_FORMULA_MARKER,4,4,817 002 832,705 033 520,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
423.1,H-1997,Inter-Riverine,Harappa,TAB:B,Y,R/L,+400-740-176-235+,235-176-740-400,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,176 740 400,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
472.1,H-2084,Inter-Riverine,Harappa,TAB:I,Y,R/L,+526-555-235+,235-555-526,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,555 526,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
5.1,-,Lower Indus,Allahdino,TAG,Y,R/L,+740-235+,235-740,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,740,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
574.1,H-2055,Inter-Riverine,Harappa,TAB:I,Y,R/L,+090-740-240-235+,235-240-740-090,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,240 740 090,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
596.2,H-2139,Inter-Riverine,Harappa,TAB:I,Y,R/L,+740-176-033-705-235+,235-705-033-176-740,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,705 033 176,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
65.1,C-59,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+740-482-235+,235-482-740,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,482 740,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
70.1,C-70,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+032-031/151-740-240-235+,235-240-740-151-031-032,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,240 740 151,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
71.1,C-53,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+032-031/740-222-235-002-861+,861-002-235-222-740-031-032,TitleMarker,235,LEADING_FORMULA_MARKER,3,3,861 002,222 740 031,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
74.1,C-58,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+032-031/740-222-235-002-861+,861-002-235-222-740-031-032,TitleMarker,235,LEADING_FORMULA_MARKER,3,3,861 002,222 740 031,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
8.1,Ad-3,Lower Indus,Allahdino,SEAL:S,Y,R/L,+740-904-033-705-235+,235-705-033-904-740,TitleMarker,235,LEADING_FORMULA_MARKER,1,1,,705 033 904,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
9.1,Ad-4,Lower Indus,Allahdino,SEAL:S,Y,R/L,+740-017-495-235-741-066+,066-741-235-495-017-740,TitleMarker,235,LEADING_FORMULA_MARKER,3,3,066 741,495 017 740,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,TitleMarker,235,LEADING_FORMULA_MARKER,4,4,817 002 803,520,0.8027,,,A,Test marker role against artifact type and neighboring slot fillers.
1423.1,H-421,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+679-740-240-060-550+,550-060-240-740-679,NameBlock,740-679,NAME_LIKE_BLOCK,4,5,550 060 240,,0.9663,0.7382,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2484.1,M-1720,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+679-740-233-240+,240-233-740-679,NameBlock,740-679,NAME_LIKE_BLOCK,3,4,240 233,,0.9663,0.7382,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3080.1,M-629,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+679-740-176-240-798-002-861+,861-002-798-240-176-740-679,NameBlock,740-679,NAME_LIKE_BLOCK,6,7,798 240 176,,0.9663,0.7382,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3084.1,M-634,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+679-740-220-415-001-820-812-820-140-820+,820-140-820-812-820-001-415-220-740-679,NameBlock,740-679,NAME_LIKE_BLOCK,9,10,001 415 220,,0.9663,0.7382,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3096.1,M-653,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+679-740-235-002-861+,861-002-235-740-679,NameBlock,740-679,NAME_LIKE_BLOCK,4,5,861 002 235,,0.9663,0.7382,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3427.1,M-1052,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+679-740-220-032-806-001-595-575-001-095+,095-001-575-595-001-806-032-220-740-679,NameBlock,740-679,NAME_LIKE_BLOCK,9,10,806 032 220,,0.9663,0.7382,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1412.1,H-407,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+390-003-002-817+,817-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,817,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1938.1,K-82,Inter-Riverine,Kalibangan,TAG:L,Y,R/L,+390-003-002-861+,861-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,861,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2228.1,M-1697,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-861+,861-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,861,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2386.1,M-1729,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-820+,820-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,820,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2560.1,M-32,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-817+,817-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,817,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2622.1,M-95,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-111-165+,165-111-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,3,5,165 111,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2702.1,M-177,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-803+,803-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,803,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2774.1,M-251,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-125-350+,350-125-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,3,5,350 125,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2836.2,M-318,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-031-575+,575-031-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,3,5,575 031,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3137.1,M-712,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-861+,861-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,861,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3855.1,Ns-7,Lower Indus,Nausharo,SEAL:S,Y,R/L,+390-003-002-820+,820-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,820,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3990.1,M-1806,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+390-003-002-820+,820-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,820,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
61.1,C-66,Lower Indus,Chanhu-daro,SEAL:S,Y,R/L,+390-003-002-817+,817-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,817,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
634.1,H-1680,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+390-003-002-820+,820-002-003-390,NameBlock,002-003-390,CROSS_SITE_NAME_ANCHOR,2,4,820,,0.9657,0.8059,0.5717,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1943.1,K-88,Inter-Riverine,Kalibangan,TAG:L,N,R/L,+740-000-460-002-861+,861-002-460-740,NameBlock,460-740,NAME_LIKE_BLOCK,3,4,861 002,,0.9463,0.7212,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2586.1,M-58,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-460-503-002-817+,817-002-503-460-740,NameBlock,460-740,NAME_LIKE_BLOCK,4,5,817 002 503,,0.9463,0.7212,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3280.1,M-870,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-460-741-060-920+,920-060-741-460-740,NameBlock,460-740,NAME_LIKE_BLOCK,4,5,920 060 741,,0.9463,0.7212,0.557,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1075.1,H-14,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+740-772-240-060-415-056+,056-415-060-240-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,5,6,415 060 240,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2348.1,M-1988,Lower Indus,Mohenjo-daro,SEAL,Y,R/L,+740-772-240+,240-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,2,3,240,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2645.1,M-118,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-772-033-705-233-803-002-861+,861-002-803-233-705-033-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,7,8,233 705 033,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2679.1,M-152,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-772-002-861+,861-002-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,3,4,861 002,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3132.1,M-705,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-772-240-803+,803-240-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,3,4,803 240,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3308.1,M-903,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-772-002-817+,817-002-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,3,4,817 002,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3353.1,M-958,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-772-240-002-900-003-590+,590-003-900-002-240-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,6,7,900 002 240,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3508.1,M-1146,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-772-235+,235-772-740,NameBlock,772-740,NAME_LIKE_BLOCK,2,3,235,,0.9459,0.7311,0.5443,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2493.1,M-709,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-100-001-440-742-060-920+,920-060-742-440-001-100-740,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,440 001 100,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2587.1,M-59,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+368-003-742-060-920+,920-060-742-003-368,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,003 368,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2596.1,M-68,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+690-518/090-740-176-742-060-920+,920-060-742-176-740-090-518-690,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,176 740 090,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2632.1,M-105,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+000-000-803-231-742-060-920+,920-060-742-231-803,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,231 803,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2865.1,M-369,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-690-435-255-240-220-415-806-742-060-920+,920-060-742-806-415-220-240-255-435-690-740,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,806 415 220,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2883.1,M-387,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+226-032-798-742-060-920+,920-060-742-798-032-226,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,798 032 226,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3177.1,M-754,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-760-705-742-060-920+,920-060-742-705-760-740,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,705 760 740,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3586.1,M-1280,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,]000-803-742-060-920+,920-060-742-803,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,803,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
5360.1,Ns-59,Lower Indus,Nausharo,SEAL:S,Y,R/L,+520-220-742-060-920+,920-060-742-220-520,NameBlock,920-060-742,NAME_LIKE_BLOCK,1,3,,220 520,0.9446,0.6806,0.5459,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1103.1,H-44,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+520-033-706-235-798-803-002-031-892+,892-031-002-803-798-235-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,7,9,803 798 235,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1112.1,H-53,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+520-033-706+,706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,1,3,,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
138.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+520-033-706-233+,233-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,2,4,233,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1401.1,H-388,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+520-033-706-231-806-002-817+,817-002-806-231-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,5,7,002 806 231,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1446.1,H-456,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+520-033-706-002-817-808+,808-817-002-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,4,6,808 817 002,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1510.1,H-550,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+520-033-706-031+,031-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,2,4,031,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2526.1,M-1662,Lower Indus,Mohenjo-daro,SEAL:S,N,R/L,+520-033-706-233-002-817-192-000+,192-817-002-233-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,5,7,817 002 233,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2592.1,M-64,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-033-706-060-220-004+,004-220-060-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,4,6,004 220 060,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2759.1,M-236,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-033-706-240-233-803+,803-233-240-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,4,6,803 233 240,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3081.1,M-631,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-033-706-240-220-032-368-263+,263-368-032-220-240-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,6,8,032 220 240,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3113.1,M-674,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-033-706-220-415+,415-220-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,3,5,415 220,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3176.1,M-753,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-033-706-806+,806-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,2,4,806,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3195.1,M-781,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+520-033-706-002-861+,861-002-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,3,5,861 002,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
322.1,H-1027,Inter-Riverine,Harappa,SEAL:S,Y,R/L,+520-033-706-231-415-803+,803-415-231-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,4,6,803 415 231,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3576.1,M-1269,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+520-033-706-240-235+,235-240-706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,3,5,235 240,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
4167.1,-,Gujarat/Kutch,Dholavira,SEAL:R,Y,R/L,+520-033-706+,706-033-520,NameBlock,706-033-520,CROSS_SITE_NAME_ANCHOR,1,3,,,0.9425,0.8049,0.5983,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
1176.1,H-135,Inter-Riverine,Harappa,SEAL:R,Y,R/L,+740-773-231-806-002-861+,861-002-806-231-773-740,NameBlock,773-740,NAME_LIKE_BLOCK,5,6,002 806 231,,0.939,0.7064,0.5676,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2270.1,M-1668,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-773-233-803-002-320-705-125+,125-705-320-002-803-233-773-740,NameBlock,773-740,NAME_LIKE_BLOCK,7,8,002 803 233,,0.939,0.7064,0.5676,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
2534.1,M-5,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-773-240-235-060-692+,692-060-235-240-773-740,NameBlock,773-740,NAME_LIKE_BLOCK,5,6,060 235 240,,0.939,0.7064,0.5676,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3041.1,M-571,Lower Indus,Mohenjo-daro,TAB:C,Y,R/L,+740-773-220-032+,032-220-773-740,NameBlock,773-740,NAME_LIKE_BLOCK,3,4,032 220,,0.939,0.7064,0.5676,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
3133.1,M-706,Lower Indus,Mohenjo-daro,SEAL:S,Y,R/L,+740-773-240-002-861-031+,031-861-002-240-773-740,NameBlock,773-740,NAME_LIKE_BLOCK,5,6,861 002 240,,0.939,0.7064,0.5676,B,"Inspect artifact image and neighbors: name, office, lineage, place, commodity, or fixed formula?"
