Unit,EvidenceType,Frame,FillerA,AbstractA,FillerB,AbstractB,Relation,CombinedCount,Constraint
240-482,ComponentAlternation,002|<END>,240-520,A02-T02,520,T02,PrefixDeletion:240,32,alternation must preserve the frame before a phonetic value is accepted
240-482,ComponentAlternation,002|<END>,240-520,A02-T02,220-520,A09-T02,Substitution@1:240>220,32,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|<END>,240-520,A02-T02,231-520,R21-T02,Substitution@1:240>231,32,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|233,235,M01,240,A02,Substitution@1:235>240,18,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|390,590,A08,240-590,A02-A08,PrefixAddition:240,17,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-482,ComponentAlternation,<START>|233,240,A02,803,A12,Substitution@1:240>803,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|233,240,A02,806,M06,Substitution@1:240>806,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,220,A09,Substitution@1:240>220,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,233,A04,Substitution@1:240>233,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|740,048,R43,240,A02,Substitution@1:048>240,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,235,M01,Substitution@1:240>235,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|233,240,A02,798-240,A14-A02,PrefixAddition:798,12,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-482,ComponentAlternation,<START>|520,240,A02,031,M03,Substitution@1:240>031,12,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|740,415-100,R13-A15,240-415-100,A02-R13-A15,PrefixAddition:240,11,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-482,ComponentAlternation,002|<END>,240-482-740,A02-R16-T01,240-904-740,A02-R19-T01,Substitution@2:482>904,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,175,R68,Substitution@1:240>175,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|740,061,R29,240,A02,Substitution@1:061>240,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|<END>,236,R86,240,A02,Substitution@1:236>240,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|<END>,240-482-740,A02-R16-T01,240-176-740,A02-R02-T01,Substitution@2:482>176,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|<END>,240-482-740,A02-R16-T01,240-773-740,A02-R60-T01,Substitution@2:482>773,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,001,A05,Substitution@1:240>001,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,095,R84,Substitution@1:240>095,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,400,T03,Substitution@1:240>400,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,<START>|520,240,A02,460,R91,Substitution@1:240>460,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-482,ComponentAlternation,002|<END>,220,A09,240,A02,Substitution@1:220>240,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,DirectAnchorAlternation,235|<END>,240-740-090,A02-T01-A10,740-090,T01-A10,PrefixDeletion:240,15,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,002|<END>,240-520,A02-T02,240,A02,SuffixDeletion:520,33,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,002|<END>,240-520,A02-T02,520,T02,PrefixDeletion:240,32,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,002|<END>,240-520,A02-T02,220-520,A09-T02,Substitution@1:240>220,32,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,240-520,A02-T02,231-520,R21-T02,Substitution@1:240>231,32,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,861|<END>,002,A01,740,T01,Substitution@1:002>740,29,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,520,T02,740,T01,Substitution@1:520>740,23,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,156,T06,740,T01,Substitution@1:156>740,20,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,061-740,R29-T01,Substitution@1:048>061,18,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|233,235,M01,240,A02,Substitution@1:235>240,18,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,817|<END>,002,A01,740,T01,Substitution@1:002>740,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|001,820,C01,090,A10,Substitution@1:820>090,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|390,590,A08,240-590,A02-A08,PrefixAddition:240,17,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,740,T01,PrefixDeletion:048,15,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,<START>|233,240,A02,803,A12,Substitution@1:240>803,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|233,240,A02,806,M06,Substitution@1:240>806,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,220,A09,Substitution@1:240>220,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,233,A04,Substitution@1:240>233,15,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,176-740,R02-T01,Substitution@1:048>176,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,222-740,R31-T01,Substitution@1:048>222,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,519-740,R233-T01,Substitution@1:048>519,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,520,T02,Substitution@1:740>520,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,700,R138,Substitution@1:740>700,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|740,048,R43,240,A02,Substitution@1:048>240,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,016-740,R64-T01,Substitution@1:048>016,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,384-740,R27-T01,Substitution@1:048>384,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,540-740,R236-T01,Substitution@1:048>540,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,760-740,A16-T01,Substitution@1:048>760,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,048-740,R43-T01,772-740,R99-T01,Substitution@1:048>772,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,136,R??,Substitution@1:740>136,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,235|<END>,520,T02,740,T01,Substitution@1:520>740,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,817|<END>,002-048-740,A01-R43-T01,002-061-740,A01-R29-T01,Substitution@2:048>061,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,861|<END>,740,T01,368,R04,Substitution@1:740>368,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,235,M01,Substitution@1:240>235,13,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,151,T05,Substitution@1:740>151,12,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,222-740,R31-T01,Substitution@1:176>222,12,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,820|<END>,002,A01,002-740,A01-T01,SuffixAddition:740,12,"added final sign may be suffix, terminal marker, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,<START>|233,240,A02,798-240,A14-A02,PrefixAddition:798,12,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,<START>|520,240,A02,031,M03,Substitution@1:240>031,12,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|740,415-100,R13-A15,240-415-100,A02-R13-A15,PrefixAddition:240,11,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,740,T01,PrefixDeletion:061,11,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,002|<END>,240-482-740,A02-R16-T01,240-904-740,A02-R19-T01,Substitution@2:482>904,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,176-740,R02-T01,PrefixAddition:176,11,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,031|<END>,740,T01,384-740,R27-T01,PrefixAddition:384,11,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,031|<END>,740,T01,388-740,R33-T01,PrefixAddition:388,11,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
240-740-090,ComponentAlternation,031|<END>,740,T01,001,A05,Substitution@1:740>001,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,031,M03,Substitution@1:740>031,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,031|<END>,740,T01,592,R97,Substitution@1:740>592,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,384-740,R27-T01,Substitution@1:176>384,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,235|<END>,590-405-740-400,A08-R01-T01-T03,590-405-740,A08-R01-T01,SuffixDeletion:400,11,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,741|<END>,176-740-090,R02-T01-A10,176-740,R02-T01,SuffixDeletion:090,11,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,<START>|520,240,A02,175,R68,Substitution@1:240>175,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|740,061,R29,240,A02,Substitution@1:061>240,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,176-740,R02-T01,Substitution@1:061>176,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,222-740,R31-T01,Substitution@1:061>222,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,519-740,R233-T01,Substitution@1:061>519,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,236,R86,240,A02,Substitution@1:236>240,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,236,R86,740,T01,Substitution@1:236>740,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,240-482-740,A02-R16-T01,240-176-740,A02-R02-T01,Substitution@2:482>176,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,240-482-740,A02-R16-T01,240-773-740,A02-R60-T01,Substitution@2:482>773,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,740,T01,PrefixDeletion:176,10,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,798-740,A14-T01,Substitution@1:176>798,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,803-740,A12-T01,Substitution@1:176>803,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,001,A05,Substitution@1:240>001,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,095,R84,Substitution@1:240>095,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,400,T03,Substitution@1:240>400,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,<START>|520,240,A02,460,R91,Substitution@1:240>460,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,061-142-740,R29-R50-T01,InfixAddition@2:142,9,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,061-702-740,R29-R139-T01,InfixAddition@2:702,9,alternation must preserve the frame before a phonetic value is accepted
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,016-740,R64-T01,Substitution@1:061>016,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,384-740,R27-T01,Substitution@1:061>384,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,540-740,R236-T01,Substitution@1:061>540,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,760-740,A16-T01,Substitution@1:061>760,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,061-740,R29-T01,772-740,R99-T01,Substitution@1:061>772,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,220,A09,240,A02,Substitution@1:220>240,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,002|<END>,220,A09,740,T01,Substitution@1:220>740,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,100-740,A15-T01,Substitution@1:176>100,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,176-740,R02-T01,717-740,R41-T01,Substitution@1:176>717,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,233|<END>,222-740,R31-T01,384-740,R27-T01,Substitution@1:222>384,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
240-740-090,ComponentAlternation,817|<END>,740-400,T01-T03,740,T01,SuffixDeletion:400,9,alternation must preserve the frame before a phonetic value is accepted
590-390,ComponentAlternation,002|<END>,003-390,M05-M02,004-390,R28-M02,Substitution@1:003>004,24,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,003,M05,Substitution@1:590>003,23,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,233|<END>,520,T02,590,A08,Substitution@1:520>590,22,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,016,R64,Substitution@1:590>016,20,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,003-390,M05-M02,005-390,R49-M02,Substitution@1:003>005,18,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,003-390,M05-M02,016-390,R64-M02,Substitution@1:003>016,18,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,004,R28,Substitution@1:590>004,18,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,240-590,A02-A08,PrefixAddition:240,17,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
590-390,ComponentAlternation,<START>|390,590,A08,125,R05,Substitution@1:590>125,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,390,M02,Substitution@1:590>390,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,790,R100,Substitution@1:590>790,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,003-390,M05-M02,003,M05,SuffixDeletion:390,16,alternation must preserve the frame before a phonetic value is accepted
590-390,ComponentAlternation,<START>|390,590,A08,032-590,A07-A08,PrefixAddition:032,16,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
590-390,ComponentAlternation,<START>|390,590,A08,235-590,M01-A08,PrefixAddition:235,16,"added initial sign may be prefix, classifier, allograph, numeral, or graphic modifier"
590-390,ComponentAlternation,<START>|390,590,A08,005,R49,Substitution@1:590>005,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,017,R17,Substitution@1:590>017,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,034,R150,Substitution@1:590>034,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,095,R84,Substitution@1:590>095,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,370,R210,Substitution@1:590>370,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,371,R211,Substitution@1:590>371,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,705,A13,Substitution@1:590>705,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,590,A08,844,R287,Substitution@1:590>844,16,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,004-390,R28-M02,005-390,R49-M02,Substitution@1:004>005,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,004-390,R28-M02,016-390,R64-M02,Substitution@1:004>016,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,004-390,R28-M02,004-407,R28-R12,Substitution@2:390>407,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,004-390,R28-M02,004-405,R28-R01,Substitution@2:390>405,12,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,003,M05,390,M02,Substitution@1:003>390,12,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,235|<END>,590-405-740-400,A08-R01-T01-T03,590-405-740,A08-R01-T01,SuffixDeletion:400,11,alternation must preserve the frame before a phonetic value is accepted
590-390,ComponentAlternation,<START>|741,347,R32,590,A08,Substitution@1:347>590,11,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,<START>|390,016,R64,390,M02,Substitution@1:016>390,9,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
590-390,ComponentAlternation,002|<END>,005-390,R49-M02,016-390,R64-M02,Substitution@1:005>016,8,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,DirectAnchorAlternation,<START>|240,692-060,R18-A06,820-060,C01-A06,Substitution@1:692>820,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|240,861-002,C02-A01,820-002,C01-A01,Substitution@1:861>820,20,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|001,820,C01,480,R72,Substitution@1:820>480,19,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|001,820,C01,692,R18,Substitution@1:820>692,19,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|001,820,C01,031,M03,Substitution@1:820>031,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|001,820,C01,090,A10,Substitution@1:820>090,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|001,820,C01,920,M04,Substitution@1:820>920,17,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|240,817-002,C03-A01,820-002,C01-A01,Substitution@1:817>820,14,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|240,692-060,R18-A06,692-001,R18-A05,Substitution@2:060>001,10,"same frame, same slot; any phonetic proposal must explain the contrast without changing the formula"
820-060,ComponentAlternation,<START>|240,692-060,R18-A06,692-060-235,R18-A06-M01,SuffixAddition:235,10,"added final sign may be suffix, terminal marker, allograph, numeral, or graphic modifier"
820-060,ComponentAlternation,<START>|240,692-060,R18-A06,692-060-798,R18-A06-A14,SuffixAddition:798,10,"added final sign may be suffix, terminal marker, allograph, numeral, or graphic modifier"
